period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2017,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H5,EKZ  Netz 400,6.402,0.48,5.921,60,0,5.202,EKZ Mixstrom Privat,6.081,0.486,5.595,0,0,6.081,0.16,1.5,13.176,,
2017,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H7,EKZ Netz 400 & EKZ Netz 400WP,6.309,0.473,5.837,120,0,4.986,EKZ Mixstrom Privat & EKZ Mixstrom WP,6.003,0.48,5.523,0,0,6.003,0.16,1.5,13.019,,
2017,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ  Netz 400,8.898,0.68,8.218,60,0,6.098,EKZ Mixstrom Privat,6.317,0.505,5.811,0,0,6.317,0.16,1.5,15.689,,
2017,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C6,EKZ Netz 16L,4.496,0.164,4.332,720,37440,1.552,EKZ Mixstrom Business,5.342,0.214,5.128,0,0,5.342,0.05,1.5,11.011,,
2017,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H3,EKZ  Netz 400,6.788,0.511,6.277,60,0,5.054,EKZ Mixstrom Privat,6.043,0.483,5.559,0,0,6.043,0.16,1.5,13.496,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H8,Niederspannung (400V): Grundpreistarif,5.85,0,5.85,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.7,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,5.8,0,5.8,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.65,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.383,0,6.383,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,13.233,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H7,Niederspannung (400V): Grundpreistarif,5.512,0,5.512,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.362,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,8.8,0,8.8,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,15.65,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,7.45,0,7.45,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,14.3,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,5.062,0,5.062,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,11.912,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,5.85,0,5.85,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.7,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,5.25,0,5.25,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.1,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.383,0,6.383,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,13.233,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.29,0,5.29,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,12.14,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,5.09,0,5.09,60,0,4.65,Niederspannung (400V): Grundpreistarif,4.85,0,4.85,0,0,4.85,0.5,1.5,11.94,,
2017,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Gewerbe,5.363,0,5.363,72,0,4.063,Gewerbe,4.746,0,4.746,0,0,4.746,0.5,1.5,12.109,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt,7.867,0,7.867,72,0,2.967,Hauhalt,4.157,0,4.157,0,0,4.157,0.5,1.5,14.025,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,NS 2,3.897,0,3.897,600,11250,1.127,NS 2,4.295,0,4.295,0,0,4.295,0.5,1.5,10.192,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,Gewerbe,4.636,0,4.636,72,0,3.996,Gewerbe,4.71,0,4.71,0,0,4.71,0.5,1.5,11.346,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt,2.04,0,2.04,72,0,1.352,Haushalt,3.289,0,3.289,0,0,3.289,0.5,1.5,7.329,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt,4.296,0,4.296,72,0,2.936,Haushalt,4.141,0,4.141,0,0,4.141,0.5,1.5,10.437,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt,3.533,0,3.533,72,0,2.173,Haushalt,3.73,0,3.73,0,0,3.73,0.5,1.5,9.263,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt,4.054,0,4.054,72,0,2.054,Haushalt,3.667,0,3.667,0,0,3.667,0.5,1.5,9.72,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,NS 1,4.471,0,4.471,600,3750,1.171,NS 1,4.331,0,4.331,0,0,4.331,0.5,1.5,10.801,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Haushalt & Wärmepumpe,3.469,0,3.469,108,0,2.238,Haushalt & Wärmepumpe,3.763,0,3.763,0,0,3.763,0.5,1.5,9.232,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt,6.177,0,6.177,72,0,2.897,Haushalt,4.12,0,4.12,0,0,4.12,0.5,1.5,12.297,,
2017,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt,4.936,0,4.936,72,0,2.936,Haushalt,4.141,0,4.141,0,0,4.141,0.5,1.5,11.076,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Netznutzung Industrie 400V 230V 2017,5.467,0,5.467,480,11700,2.581,EGM EKZ Mixstrom Business 2017,4.967,0,4.967,0,0,4.967,0,1.5,11.934,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Netznutzung Haushalt 400V 230V 2017,11.998,0,11.998,78,0,6.673,EGM  EKZ Mixstrom Privat 2017,5.384,0,5.384,0,0,5.384,0,1.5,18.882,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Netznutzung Mittelspannung 2017,4.61,0,4.61,1200,9360,2.048,EGM EKZ Mixstrom Business 2017,4.967,0,4.967,0,0,4.967,0,1.5,11.077,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,Netznutzung Haushalt 400V 230V 2017,10.141,0,10.141,78,0,6.571,EGM  EKZ Mixstrom Privat 2017,5.362,0,5.362,0,0,5.362,0,1.5,17.003,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Netznutzung Industrie 400V 230V 2017,6.014,0,6.014,480,3900,2.644,EGM EKZ Mixstrom Business 2017,5.103,0,5.103,0,0,5.103,0,1.5,12.617,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Netznutzung Haushalt 400V 230V 2017,7.536,0,7.536,78,0,5.353,EGM  EKZ Mixstrom Privat 2017,5.09,0,5.09,0,0,5.09,0,1.5,14.126,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Netznutzung Haushalt 400V 230V 2017,9.68,0,9.68,78,0,8.255,EGM  EKZ Mixstrom Privat 2017,5.738,0,5.738,0,0,5.738,0,1.5,16.918,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Netznutzung Haushalt 400V 230V 2017,5.1,0,5.1,78,0,4.338,EGM  EKZ Mixstrom Privat 2017,4.863,0,4.863,0,0,4.863,0,1.5,11.464,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,Netznutzung Haushalt 400V 230V 2017,6.942,0,6.942,78,0,5.892,EGM  EKZ Mixstrom Privat 2017,5.21,0,5.21,0,0,5.21,0,1.5,13.653,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,Netznutzung Mittelspannung 2017,4.254,0,4.254,1200,24960,2.06,EGM EKZ Mixstrom Business 2017,4.995,0,4.995,0,0,4.995,0,1.5,10.749,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Netznutzung Haushalt 400V 230V 2017,8.811,0,8.811,78,0,6.627,EGM  EKZ Mixstrom Privat 2017,5.374,0,5.374,0,0,5.374,0,1.5,15.685,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Netznutzung Haushalt 400V 230V 2017,8.118,0,8.118,78,0,6.628,EGM  EKZ Mixstrom Privat 2017,5.374,0,5.374,0,0,5.374,0,1.5,14.992,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Netznutzung Haushalt 400V 230V 2017,8.869,0,8.869,78,0,8.159,EGM  EKZ Mixstrom Privat 2017,5.716,0,5.716,0,0,5.716,0,1.5,16.085,,
2017,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,Netznutzung Haushalt 400V 230V 2017,7.015,0,7.015,78,0,5.525,EGM  EKZ Mixstrom Privat 2017,5.128,0,5.128,0,0,5.128,0,1.5,13.643,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,6.121,0,6.121,163.2,15768,2.485,Netz 16 kV,4.143,0,4.143,0,0,4.143,0.45,1.5,12.214,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,9.471,0,9.471,163.2,24768,4.035,Grossgewerbe,4.143,0,4.143,0,0,4.143,0.45,1.5,15.564,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,5.79,0,5.79,163.2,42048,2.526,Netz 16 kV,4.177,0,4.177,0,0,4.177,0.45,1.5,11.916,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.838,0,7.838,38.4,0,6.535,Haushalt,3.743,0,3.743,0,0,3.743,0.45,1.5,13.531,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,9.773,0,9.773,38.4,0,7.787,Haushalt,4.017,0,4.017,0,0,4.017,0.45,1.5,15.74,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,10.448,0,10.448,38.4,0,9.518,Kleingewerbe,4.395,0,4.395,0,0,4.395,0.45,1.5,16.793,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.674,0,7.674,38.4,0,6.712,Haushalt,3.781,0,3.781,0,0,3.781,0.45,1.5,13.405,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,10.691,0,10.691,38.4,0,7.891,Haushalt,4.039,0,4.039,0,0,4.039,0.45,1.5,16.681,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.807,0,8.807,38.4,0,7.845,Haushalt,4.029,0,4.029,0,0,4.029,0.45,1.5,14.787,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,10.295,0,10.295,163.2,8256,4.232,Grossgewerbe,4.305,0,4.305,0,0,4.305,0.45,1.5,16.55,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,9.148,0,9.148,38.4,0,7.845,Haushalt,4.029,0,4.029,0,0,4.029,0.45,1.5,15.127,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,5.046,0,5.046,163.2,171345,2.31,Netz 16 kV,3.999,0,3.999,0,0,3.999,0.45,1.5,10.995,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,9.997,0,9.997,38.4,0,9.419,Kleingewerbe,4.374,0,4.374,0,0,4.374,0.45,1.5,16.321,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,7.462,0,7.462,38.4,0,6.717,Haushalt,3.782,0,3.782,0,0,3.782,0.45,1.5,13.195,,
2017,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,6.096,0,6.096,38.4,0,5.493,Haushalt,3.514,0,3.514,0,0,3.514,0.45,1.5,11.561,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,Tarif Netznutzung Standardkunden,12.971,0,12.971,120,0,11.021,LKW EKZ Mixstrom Privat und Gewerbe,5.84,0,5.84,0,0,5.84,0,1.5,20.311,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,Tarif Netznutzung Standardkunden,11.856,0,11.856,120,0,9.806,LKW EKZ Mixstrom Privat und Gewerbe,5.599,0,5.599,0,0,5.599,0,1.5,18.955,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,Tarif Netznutzung Standardkunden,12.922,0,12.922,120,0,9.805,LKW EKZ Mixstrom Privat und Gewerbe,5.599,0,5.599,0,0,5.599,0,1.5,20.021,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,Tarif Netznutzung Standardkunden,10.291,0,10.291,120,0,8.241,LKW EKZ Mixstrom Privat und Gewerbe,5.288,0,5.288,0,0,5.288,0,1.5,17.079,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,Tarif Netznutzung Standardkunden,10.108,0,10.108,120,0,8.735,LKW EKZ Mixstrom Privat und Gewerbe,5.386,0,5.386,0,0,5.386,0,1.5,16.994,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,Tarif Netznutzung Standardkunden,17.827,0,17.827,120,0,9.877,LKW EKZ Mixstrom Privat und Gewerbe,5.613,0,5.613,0,0,5.613,0,1.5,24.94,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C3,Netznutzung  Leistungsmessung,12.56,0,12.56,0,4200,9.31,LKWG EKZ Mixstrom Business,5.207,0,5.207,0,0,5.207,0,1.5,19.267,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,Tarif Netznutzung Standardkunden,14.997,0,14.997,120,0,9.747,LKW EKZ Mixstrom Privat und Gewerbe,5.587,0,5.587,0,0,5.587,0,1.5,22.084,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,KEIN NAME,11.705,0,11.705,624,12600,8.61,LKWG EKZ Mixstrom Business,5.053,0,5.053,0,0,5.053,0,1.5,18.257,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,Tarif Netznutzung Standardkunden,7.483,0,7.483,120,0,6.553,LKW EKZ Mixstrom Privat und Gewerbe,4.954,0,4.954,0,0,4.954,0,1.5,13.937,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,Tarif Netznutzung Standardkunden,11.123,0,11.123,120,0,8.006,LKW EKZ Mixstrom Privat und Gewerbe,5.242,0,5.242,0,0,5.242,0,1.5,17.864,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,Tarif Netznutzung Standardkunden,11.69,0,11.69,120,0,10.84,LKW EKZ Mixstrom Privat und Gewerbe,5.804,0,5.804,0,0,5.804,0,1.5,18.995,,
2017,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H8,NSN - HG,7.685,0,7.685,72,0,6.325,NSE - HG,5.898,0,5.898,0,0,5.898,0.4,1.5,15.483,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H6,NSN - HG,5.071,0,5.071,72,0,4.383,NSE - HG,5.652,0,5.652,0,0,5.652,0.4,1.5,12.623,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,NSN - HG,11.334,0,11.334,72,0,6.434,NSE - HG,5.912,0,5.912,0,0,5.912,0.4,1.5,19.147,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C5,MSN - M,5.106,0,5.106,1200,14634,1.539,MSE - M,4.865,0,4.865,0,0,4.865,0.4,1.5,11.87,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,NSN - HG,7.271,0,7.271,72,0,5.271,NSE - HG,5.765,0,5.765,0,0,5.765,0.4,1.5,14.936,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C3,NSN - GIM,8.462,0,8.462,588,5550,3.97,NSE - GIM,5.225,0,5.225,0,0,5.225,0.4,1.5,15.587,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C6,MSN - M,4.63,0,4.63,1200,39024,1.549,MSE - M,4.908,0,4.908,0,0,4.908,0.4,1.5,11.439,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,NSN - HG,9.609,0,9.609,72,0,6.329,NSE - HG,5.899,0,5.899,0,0,5.899,0.4,1.5,17.407,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,MSN - M,4.061,0,4.061,1200,159022.8,1.525,MSE - M,4.803,0,4.803,0,0,4.803,0.4,1.5,10.764,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,NSN - HG,8.759,0,8.759,72,0,7.459,NSE - HG,6.042,0,6.042,0,0,6.042,0.4,1.5,16.701,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,NSN - GIM,7.765,0,7.765,588,16650,3.917,NSE - GIM,5.155,0,5.155,0,0,5.155,0.4,1.5,14.819,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,NSN - HG,8.034,0,8.034,72,0,7.394,NSE - HG,6.034,0,6.034,0,0,6.034,0.4,1.5,15.968,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H7,NSN - HG,6.612,0,6.612,72,0,5.658,NSE - HG,5.814,0,5.814,0,0,5.814,0.4,1.5,14.326,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H4,NSN - HG,8.324,0,8.324,72,0,6.324,NSE - HG,5.898,0,5.898,0,0,5.898,0.4,1.5,16.123,,
2017,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,NSN - HG,6.754,0,6.754,72,0,5.394,NSE - HG,5.78,0,5.78,0,0,5.78,0.4,1.5,14.434,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H8,Netz 400V,7.455,1.05,6.405,72,0,6.045,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,1.5,14.766,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H7,Netz 400V,6.209,0.86,5.349,72,0,5.205,Strom Private und Gewerbe,7.756,1.16,6.596,0,0,7.756,0,1.5,13.445,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H5,Netz 400V,6.177,0.86,5.317,72,0,4.767,Strom Private und Gewerbe,7.597,1.14,6.457,0,0,7.597,0,1.5,13.273,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H3,Netz 400V,6.639,0.92,5.719,72,0,4.589,Strom Private und Gewerbe,7.532,1.12,6.412,0,0,7.532,0,1.5,13.631,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H4,Netz 400V,8.094,1.14,6.954,72,0,6.044,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,1.5,15.316,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C1,Netz 400V,9.253,1.32,7.933,72,0,7.903,Strom Private und Gewerbe,8.738,1.31,7.428,0,0,8.738,0,1.5,16.861,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C2,Netz 400V,8.483,1.2,7.283,72,0,7.793,Strom Private und Gewerbe,8.698,1.3,7.398,0,0,8.698,0,1.5,16.181,,
2017,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H1,Netz 400V,11.046,1.59,9.456,72,0,6.096,Strom Private und Gewerbe,8.08,1.21,6.87,0,0,8.08,0,1.5,17.826,,
